customer_id,segment,frequency,recency_days,first_purchase_date,last_purchase_date,customer_lifetime_days,average_purchase_frequency,total_amount
10915,at_risk,5,134,16/01/2024,20/08/2024,217,43.4,22665.515773313036
10916,potential,8,22,25/04/2024,10/12/2024,229,28.625,10571.22671859638
10917,at_risk,4,170,01/02/2024,15/07/2024,165,41.25,2542.2397294508264
10918,loyal,15,55,03/01/2024,07/11/2024,309,20.6,49145.11030576914
10920,at_risk,3,155,18/03/2024,30/07/2024,134,44.666666666666664,6743.160939069615
10921,potential,9,102,14/01/2024,21/09/2024,251,27.88888888888889,17470.45295520644
10922,high_value,22,9,18/02/2024,23/12/2024,309,14.045454545454545,72485.2939910833
10923,at_risk,4,120,07/01/2024,03/09/2024,240,60.0,8231.21111663767
10924,high_value,14,45,12/02/2024,17/11/2024,279,19.928571428571427,79000.90830754474
10925,loyal,12,23,13/01/2024,09/12/2024,331,27.583333333333332,25952.080364450372
10926,churned,1,187,28/06/2024,28/06/2024,0,,972.546286606337
10927,loyal,16,34,09/01/2024,28/11/2024,324,20.25,59156.4316069948
10928,loyal,14,70,08/01/2024,23/10/2024,289,20.642857142857142,44972.578007038035
10929,high_value,15,45,21/01/2024,17/11/2024,301,20.066666666666666,74624.8570487473
10930,loyal,12,26,30/03/2024,06/12/2024,251,20.916666666666668,21554.487363014487
10931,at_risk,3,145,10/02/2024,09/08/2024,181,60.333333333333336,1612.7185874309018
10932,high_value,18,50,04/01/2024,12/11/2024,313,17.38888888888889,120361.42380302334
10933,at_risk,2,93,08/08/2024,30/09/2024,53,26.5,7347.575189861624
10934,potential,7,13,27/03/2024,19/12/2024,267,38.142857142857146,19281.564236759397
10935,new,3,20,10/08/2024,12/12/2024,124,41.333333333333336,4341.292475331138
10936,potential,11,29,17/02/2024,03/12/2024,290,26.363636363636363,18400.242776302177
10937,potential,7,75,29/02/2024,18/10/2024,232,33.142857142857146,7551.8260763069775
10938,at_risk,3,111,11/01/2024,12/09/2024,245,81.66666666666667,3666.461321153452
10939,new,4,46,16/06/2024,16/11/2024,153,38.25,11215.251722439774
10940,loyal,16,61,16/01/2024,01/11/2024,290,18.125,58966.93471621697
10941,potential,10,36,19/01/2024,26/11/2024,312,31.2,23262.062619994816
10942,new,4,107,02/02/2024,16/09/2024,227,56.75,1657.8423136490342
10943,loyal,18,39,09/01/2024,23/11/2024,319,17.72222222222222,60632.13967123083
10944,new,4,39,27/05/2024,23/11/2024,180,45.0,2815.808632730833
10945,high_value,16,19,18/01/2024,13/12/2024,330,20.625,76395.03392367114
10946,potential,8,72,23/02/2024,21/10/2024,241,30.125,13878.312583575602
10947,potential,6,98,25/01/2024,25/09/2024,244,40.666666666666664,14891.304304175976
10948,loyal,10,109,24/02/2024,14/09/2024,203,20.3,24087.39969100532
10949,high_value,20,14,23/01/2024,18/12/2024,330,16.5,90961.10144025425
10950,potential,9,13,02/04/2024,19/12/2024,261,29.0,13107.001827922046
10951,at_risk,4,72,23/01/2024,21/10/2024,272,68.0,10379.07212223798
10952,at_risk,3,164,28/01/2024,21/07/2024,175,58.333333333333336,1823.996157288972
10953,loyal,18,31,02/03/2024,01/12/2024,274,15.222222222222221,78506.36410687969
10954,high_value,20,7,15/01/2024,25/12/2024,345,17.25,76612.33726410435
10955,at_risk,4,85,10/02/2024,08/10/2024,241,60.25,20561.934874320792
10956,loyal,17,54,04/01/2024,08/11/2024,309,18.176470588235293,54221.82616926367
10957,new,4,103,09/03/2024,20/09/2024,195,48.75,2787.626357971063
10958,high_value,20,24,22/01/2024,08/12/2024,321,16.05,57521.336357169654
10959,new,4,10,16/05/2024,22/12/2024,220,55.0,3694.4794324531
10960,new,2,256,29/01/2024,20/04/2024,82,41.0,3180.242091880239
10961,at_risk,4,84,14/01/2024,09/10/2024,269,67.25,6435.698623101927
10962,high_value,15,32,21/02/2024,30/11/2024,283,18.866666666666667,39929.43529479066
10963,new,3,289,01/01/2024,18/03/2024,77,25.666666666666668,5544.300912327861
10964,loyal,14,58,13/01/2024,04/11/2024,296,21.142857142857142,67953.12716869802
10965,new,4,69,04/03/2024,24/10/2024,234,58.5,11758.399760359658
10966,loyal,19,52,30/01/2024,10/11/2024,285,15.0,57927.37708828297
10967,new,4,101,12/01/2024,22/09/2024,254,63.5,11907.028218867334
10968,loyal,14,54,08/01/2024,08/11/2024,305,21.785714285714285,36870.88465493101
10969,loyal,13,31,01/01/2024,01/12/2024,335,25.76923076923077,44752.64705824788
10970,loyal,17,15,09/01/2024,17/12/2024,343,20.176470588235293,57392.153994683875
10971,churned,2,223,10/01/2024,23/05/2024,134,67.0,1168.7535372947875
10972,new,3,155,01/07/2024,30/07/2024,29,9.666666666666666,6478.475046147498
10973,potential,8,33,23/02/2024,29/11/2024,280,35.0,11737.438830666893
10974,new,3,175,22/01/2024,10/07/2024,170,56.666666666666664,9366.51453523829
10976,new,3,13,28/05/2024,19/12/2024,205,68.33333333333333,3456.5561059207366
10977,at_risk,5,72,27/05/2024,21/10/2024,147,29.4,12140.511589480884
10978,new,4,67,01/02/2024,26/10/2024,268,67.0,11670.937817792123
10979,new,4,235,18/02/2024,11/05/2024,83,20.75,2982.35801087355
10981,loyal,18,64,05/01/2024,29/10/2024,298,16.555555555555557,35145.98688704367
10982,high_value,16,37,07/01/2024,25/11/2024,323,20.1875,57113.93835079331
10983,at_risk,3,62,05/08/2024,31/10/2024,87,29.0,2093.0903743811
10984,potential,10,21,24/01/2024,11/12/2024,322,32.2,27956.080356931052
10985,potential,9,140,17/01/2024,14/08/2024,210,23.333333333333332,17121.59568254327
10986,at_risk,5,67,02/02/2024,26/10/2024,267,53.4,13387.851442017338
10987,at_risk,1,334,02/02/2024,02/02/2024,0,,57.27910451304958
10988,at_risk,6,128,06/03/2024,26/08/2024,173,28.833333333333332,14194.323723001815
10989,potential,8,47,15/03/2024,15/11/2024,245,30.625,5898.314985938773
10991,loyal,17,30,03/01/2024,02/12/2024,334,19.647058823529413,54298.05362487977
10992,loyal,16,22,02/01/2024,10/12/2024,343,21.4375,33914.12723656409
10993,potential,8,37,12/01/2024,25/11/2024,318,39.75,19724.96627618959
10994,churned,1,300,07/03/2024,07/03/2024,0,,87.55053367649292
10995,high_value,16,16,24/01/2024,16/12/2024,327,20.4375,67869.76659448411
10996,new,4,24,11/07/2024,08/12/2024,150,37.5,3065.7174315639218
10997,potential,9,22,03/01/2024,10/12/2024,342,38.0,9791.399571090838
10998,loyal,9,120,29/01/2024,03/09/2024,218,24.22222222222222,26193.549479504993
10999,high_value,20,15,07/01/2024,17/12/2024,345,17.25,102100.79910561908
11000,potential,8,16,08/02/2024,16/12/2024,312,39.0,13166.007506564729
11001,new,3,41,10/03/2024,21/11/2024,256,85.33333333333333,2008.5136237514653
11002,at_risk,3,215,19/02/2024,31/05/2024,102,34.0,13465.658100361585
11003,potential,11,35,04/01/2024,27/11/2024,328,29.818181818181817,21302.004976373766
11004,loyal,18,42,20/01/2024,20/11/2024,305,16.944444444444443,37554.01117116768
11005,new,3,191,15/02/2024,24/06/2024,130,43.333333333333336,2429.6868846655593
11006,at_risk,3,203,19/01/2024,12/06/2024,145,48.333333333333336,5311.521691233984
11007,potential,10,56,20/01/2024,06/11/2024,291,29.1,11514.847579289673
11008,potential,9,48,10/02/2024,14/11/2024,278,30.88888888888889,33271.36389481465
11009,potential,7,37,18/01/2024,25/11/2024,312,44.57142857142857,19854.930535958287
11010,churned,1,341,26/01/2024,26/01/2024,0,,1259.7524448900476
11011,potential,7,10,29/02/2024,22/12/2024,297,42.42857142857143,11182.5170608638
11012,at_risk,4,131,14/02/2024,23/08/2024,191,47.75,6715.729833192101
11013,potential,8,40,15/02/2024,22/11/2024,281,35.125,8769.038269235203
11015,high_value,22,17,10/01/2024,15/12/2024,340,15.454545454545455,78965.1153506896
11016,at_risk,5,78,24/01/2024,15/10/2024,265,53.0,6506.350096650297
11017,loyal,15,22,02/01/2024,10/12/2024,343,22.866666666666667,43057.67831649745
11018,new,3,114,02/06/2024,09/09/2024,99,33.0,6466.309117483213
11019,new,4,107,16/01/2024,16/09/2024,244,61.0,3678.1527126985256
11020,high_value,22,6,05/01/2024,26/12/2024,356,16.181818181818183,79554.64616168302
11021,potential,8,51,28/01/2024,11/11/2024,288,36.0,14890.242608756656
11022,loyal,15,12,15/02/2024,20/12/2024,309,20.6,52108.25897395629
11023,potential,9,121,02/01/2024,02/09/2024,244,27.11111111111111,13223.737709379302
11024,high_value,16,15,31/01/2024,17/12/2024,321,20.0625,71876.68963454514
11025,at_risk,3,155,23/05/2024,30/07/2024,68,22.666666666666668,991.7559297273058
11026,potential,10,54,18/01/2024,08/11/2024,295,29.5,5842.318077948712
11027,loyal,12,23,04/02/2024,09/12/2024,309,25.75,36047.328842065064
11028,new,3,179,19/04/2024,06/07/2024,78,26.0,2600.6602657102726
11029,potential,9,49,21/01/2024,13/11/2024,297,33.0,11660.600356420777
11030,high_value,14,50,25/01/2024,12/11/2024,292,20.857142857142858,88855.48466848074
11031,churned,1,145,09/08/2024,09/08/2024,0,,1472.6141867674428
11032,potential,8,16,02/03/2024,16/12/2024,289,36.125,17078.99522786568
11033,high_value,23,10,03/01/2024,22/12/2024,354,15.391304347826088,104807.9044012801
11034,churned,1,291,16/03/2024,16/03/2024,0,,1595.4899734472017
11035,new,3,128,13/04/2024,26/08/2024,135,45.0,868.7117756821427
11036,churned,2,226,03/04/2024,20/05/2024,47,23.5,2029.6283038352765
11037,high_value,24,47,08/01/2024,15/11/2024,312,13.0,72114.299357548
11038,at_risk,4,140,10/01/2024,14/08/2024,217,54.25,1851.418043749207
11039,potential,6,82,08/02/2024,11/10/2024,246,41.0,12065.21326132693
11040,at_risk,5,83,24/01/2024,10/10/2024,260,52.0,14292.715293577165
11041,new,4,34,02/05/2024,28/11/2024,210,52.5,8880.761667934863
11042,high_value,18,11,06/01/2024,21/12/2024,350,19.444444444444443,97657.76985216205
11044,new,4,26,06/04/2024,06/12/2024,244,61.0,13669.251452394166
11045,new,4,186,16/02/2024,29/06/2024,134,33.5,1950.6544365878822
11046,loyal,17,79,03/01/2024,14/10/2024,285,16.764705882352942,61077.859044652345
11047,at_risk,5,83,16/01/2024,10/10/2024,268,53.6,3748.426985000161
11048,potential,10,59,10/02/2024,03/11/2024,267,26.7,16150.742498032934
11049,churned,1,229,17/05/2024,17/05/2024,0,,526.9275114772767
11050,new,4,96,12/04/2024,27/09/2024,168,42.0,3315.7076264500347
11051,loyal,14,34,02/01/2024,28/11/2024,331,23.642857142857142,41381.17427210676
11052,at_risk,6,102,24/02/2024,21/09/2024,210,35.0,12868.662095576497
11053,potential,7,42,20/03/2024,20/11/2024,245,35.0,17059.23567099182
11054,potential,11,47,09/01/2024,15/11/2024,311,28.272727272727273,18936.84367036935
11055,new,4,45,15/03/2024,17/11/2024,247,61.75,6522.994546908749
11056,churned,2,233,24/01/2024,13/05/2024,110,55.0,4035.958697649134
11057,potential,9,21,23/01/2024,11/12/2024,323,35.888888888888886,6535.849622603213
11058,loyal,15,18,06/02/2024,14/12/2024,312,20.8,46298.80380456942
11059,at_risk,4,144,01/04/2024,10/08/2024,131,32.75,5078.642418719184
11060,loyal,14,94,18/01/2024,29/09/2024,255,18.214285714285715,45666.99247180958
11061,high_value,23,29,31/01/2024,03/12/2024,307,13.347826086956522,86209.33979484056
11062,loyal,17,26,07/01/2024,06/12/2024,334,19.647058823529413,59632.73875223763
11063,potential,8,7,01/03/2024,25/12/2024,299,37.375,5334.8751307883895
11064,churned,2,344,05/01/2024,23/01/2024,18,9.0,3272.3396696610844
11065,churned,1,298,09/03/2024,09/03/2024,0,,5734.299984338511
11066,high_value,19,26,18/01/2024,06/12/2024,323,17.0,184739.24981821136
11067,loyal,17,49,02/01/2024,13/11/2024,316,18.58823529411765,75617.38792404733
11068,high_value,22,10,18/01/2024,22/12/2024,339,15.409090909090908,88359.94818033306
11069,loyal,13,103,25/01/2024,20/09/2024,239,18.384615384615383,60134.09071381839
11071,loyal,14,15,01/01/2024,17/12/2024,351,25.071428571428573,40615.40413672848
11072,potential,8,41,10/01/2024,21/11/2024,316,39.5,8989.212895049732
11074,at_risk,3,198,06/02/2024,17/06/2024,132,44.0,5325.459349255214
11075,churned,1,301,06/03/2024,06/03/2024,0,,1321.9534735768448
11076,potential,11,30,07/02/2024,02/12/2024,299,27.181818181818183,16869.52741651467
11077,new,4,37,05/01/2024,25/11/2024,325,81.25,5707.261057172082
11078,loyal,12,29,29/02/2024,03/12/2024,278,23.166666666666668,40308.3457129509
11080,loyal,19,31,24/01/2024,01/12/2024,312,16.42105263157895,51355.272165461196
11081,potential,8,27,22/01/2024,05/12/2024,318,39.75,9983.380844616995
11082,potential,11,35,24/01/2024,27/11/2024,308,28.0,11761.805871013039
11083,high_value,20,5,07/01/2024,27/12/2024,355,17.75,74434.66723004308
11085,new,4,5,04/04/2024,27/12/2024,267,66.75,8283.739285790758
11086,potential,10,24,04/01/2024,08/12/2024,339,33.9,10192.2029247902
11087,new,3,139,14/02/2024,15/08/2024,183,61.0,10051.468548957848
11088,loyal,14,91,02/01/2024,02/10/2024,274,19.571428571428573,28240.30902019305
11089,new,3,103,08/03/2024,20/09/2024,196,65.33333333333333,1254.4041760228458
11090,new,4,126,05/03/2024,28/08/2024,176,44.0,4244.146234238037
11091,at_risk,2,202,13/02/2024,13/06/2024,121,60.5,3057.165509721159
11092,new,4,7,16/05/2024,25/12/2024,223,55.75,5097.56251000127
11093,at_risk,3,191,18/05/2024,24/06/2024,37,12.333333333333334,8074.441021563489
11094,loyal,14,21,23/01/2024,11/12/2024,323,23.071428571428573,50537.40796123412
11095,potential,8,36,10/03/2024,26/11/2024,261,32.625,10279.795641605706
11096,at_risk,4,140,21/01/2024,14/08/2024,206,51.5,7932.876668187796
11097,high_value,21,29,05/01/2024,03/12/2024,333,15.857142857142858,108024.66857694105
11098,potential,9,19,27/03/2024,13/12/2024,261,29.0,15282.827545894437
11099,loyal,14,85,29/01/2024,08/10/2024,253,18.071428571428573,53409.74684195625
11100,loyal,13,23,08/01/2024,09/12/2024,336,25.846153846153847,61691.41754653626
11101,potential,9,29,09/02/2024,03/12/2024,298,33.111111111111114,19224.96610070204
11102,loyal,16,24,05/03/2024,08/12/2024,278,17.375,38142.071497705154
11103,loyal,16,43,06/02/2024,19/11/2024,287,17.9375,49782.36125409592
11104,at_risk,2,88,21/01/2024,05/10/2024,258,129.0,8368.078339506017
11105,loyal,13,69,28/02/2024,24/10/2024,239,18.384615384615383,26758.455761669626
11106,new,3,101,21/07/2024,22/09/2024,63,21.0,2466.7324659760798
11108,loyal,13,28,03/01/2024,04/12/2024,336,25.846153846153847,37346.21907752505
11109,high_value,16,17,23/01/2024,15/12/2024,327,20.4375,68176.18791027003
11110,high_value,15,44,19/01/2024,18/11/2024,304,20.266666666666666,106504.64386875324
11111,loyal,12,47,10/01/2024,15/11/2024,310,25.833333333333332,32410.21387583046
11112,at_risk,1,360,07/01/2024,07/01/2024,0,,10277.063924209018
11113,potential,11,75,06/04/2024,18/10/2024,195,17.727272727272727,13032.595536792709
11115,new,4,34,29/01/2024,28/11/2024,304,76.0,5685.11011716652
11116,potential,9,65,01/01/2024,28/10/2024,301,33.44444444444444,8598.04359052815
11118,potential,9,16,04/01/2024,16/12/2024,347,38.55555555555556,6437.528768264462
11119,potential,10,21,15/01/2024,11/12/2024,331,33.1,22575.979942990794
11120,at_risk,4,80,08/03/2024,13/10/2024,219,54.75,3302.6968703743532
11121,at_risk,6,119,20/02/2024,04/09/2024,197,32.833333333333336,7835.966949181913
11122,potential,9,156,09/01/2024,29/07/2024,202,22.444444444444443,24393.315097694038
11123,loyal,11,69,17/01/2024,24/10/2024,281,25.545454545454547,47406.75158421621
11124,at_risk,4,99,25/01/2024,24/09/2024,243,60.75,9049.358433088679
11125,loyal,11,65,21/02/2024,28/10/2024,250,22.727272727272727,49842.09740141987
11126,loyal,14,19,15/01/2024,13/12/2024,333,23.785714285714285,22913.765500979585
11128,new,4,16,12/03/2024,16/12/2024,279,69.75,19104.63827427749
11129,potential,11,58,11/02/2024,04/11/2024,267,24.272727272727273,14093.449542944185
11130,at_risk,5,171,02/02/2024,14/07/2024,163,32.6,15895.934693795538
11131,potential,9,56,05/01/2024,06/11/2024,306,34.0,3988.7563568200253
11132,new,4,31,05/01/2024,01/12/2024,331,82.75,2492.5980565305904
11133,at_risk,3,109,27/01/2024,14/09/2024,231,77.0,3659.133784512926
11134,at_risk,3,92,03/03/2024,01/10/2024,212,70.66666666666667,2421.8306548213473
11135,at_risk,4,62,23/03/2024,31/10/2024,222,55.5,1705.0035489378927
11136,potential,9,26,10/02/2024,06/12/2024,300,33.333333333333336,15139.564576898807
11137,new,3,44,20/07/2024,18/11/2024,121,40.333333333333336,6629.1050902506195
11138,high_value,20,10,23/01/2024,22/12/2024,334,16.7,59304.39954090788
11140,loyal,18,43,10/01/2024,19/11/2024,314,17.444444444444443,52096.518359357484
11141,loyal,13,23,22/01/2024,09/12/2024,322,24.76923076923077,20329.178195550212
11142,high_value,20,19,16/03/2024,13/12/2024,272,13.6,139778.46531420472
11144,loyal,12,23,21/02/2024,09/12/2024,292,24.333333333333332,17501.012751433318
11145,high_value,23,14,08/01/2024,18/12/2024,345,15.0,90814.96519227498
11146,at_risk,4,98,28/04/2024,25/09/2024,150,37.5,12239.446206236875
11148,at_risk,4,100,13/07/2024,23/09/2024,72,18.0,7903.701178708539
11149,potential,9,58,07/02/2024,04/11/2024,271,30.11111111111111,14910.0411994507
11150,potential,11,22,14/01/2024,10/12/2024,331,30.09090909090909,20237.843060377167
11151,high_value,20,26,27/01/2024,06/12/2024,314,15.7,58365.04385833932
11152,new,4,4,21/06/2024,28/12/2024,190,47.5,10101.889740988448
11153,new,3,67,18/02/2024,26/10/2024,251,83.66666666666667,4276.014125334318
11154,high_value,24,28,17/01/2024,04/12/2024,322,13.416666666666666,155634.1370569099
11155,at_risk,1,178,07/07/2024,07/07/2024,0,,174.51618772502962
11157,potential,10,13,23/01/2024,19/12/2024,331,33.1,9629.414582133842
11158,potential,7,20,05/01/2024,12/12/2024,342,48.857142857142854,18283.820874283316
11159,high_value,22,9,20/01/2024,23/12/2024,338,15.363636363636363,167311.6756859051
11160,loyal,15,25,05/01/2024,07/12/2024,337,22.466666666666665,56522.91209659834
11161,high_value,23,12,05/01/2024,20/12/2024,350,15.217391304347826,98837.43966374773
11162,high_value,20,19,01/01/2024,13/12/2024,347,17.35,59168.991745260806
11163,potential,8,27,20/01/2024,05/12/2024,320,40.0,5147.665090058217
11164,new,4,8,15/07/2024,24/12/2024,162,40.5,12584.717870674538
11165,new,3,40,03/02/2024,22/11/2024,293,97.66666666666667,3087.0508338538866
11166,potential,8,42,23/02/2024,20/11/2024,271,33.875,11968.171244240588
11167,potential,10,32,12/02/2024,30/11/2024,292,29.2,16213.237986888138
11168,loyal,14,48,23/01/2024,14/11/2024,296,21.142857142857142,54508.836824061545
11169,potential,9,78,06/02/2024,15/10/2024,252,28.0,35764.928947111155
11170,potential,7,39,07/02/2024,23/11/2024,290,41.42857142857143,3777.361054413861
11171,new,3,253,15/01/2024,23/04/2024,99,33.0,8447.692058190578
11172,new,4,15,20/03/2024,17/12/2024,272,68.0,2344.6082946307865
11173,high_value,15,33,07/01/2024,29/11/2024,327,21.8,107095.54597324968
11174,potential,9,143,17/01/2024,11/08/2024,207,23.0,8498.904071145509
11175,new,3,206,15/01/2024,09/06/2024,146,48.666666666666664,2653.7048429098927
11176,potential,8,49,02/01/2024,13/11/2024,316,39.5,11196.377397578277
11177,potential,7,57,14/03/2024,05/11/2024,236,33.714285714285715,17014.651996359553
11178,new,3,32,18/02/2024,30/11/2024,286,95.33333333333333,2578.1051775789483
11179,high_value,23,13,06/01/2024,19/12/2024,348,15.130434782608695,88656.36693826107
11180,at_risk,2,138,14/07/2024,16/08/2024,33,16.5,1698.7914992241217
11181,loyal,12,109,31/01/2024,14/09/2024,227,18.916666666666668,22944.80839734246
11182,potential,9,26,11/03/2024,06/12/2024,270,30.0,22945.899132569066
11183,new,3,237,23/03/2024,09/05/2024,47,15.666666666666666,2710.304413028227
11184,loyal,17,49,22/01/2024,13/11/2024,296,17.41176470588235,34506.574903114604
11185,at_risk,4,47,04/01/2024,15/11/2024,316,79.0,9274.831733901034
11186,loyal,15,65,12/01/2024,28/10/2024,290,19.333333333333332,46589.81911150501
11187,loyal,18,25,04/01/2024,07/12/2024,338,18.77777777777778,42121.10423646393
11188,at_risk,3,99,07/04/2024,24/09/2024,170,56.666666666666664,4618.959503453765
